SCHOOLJAAR 2013-2014 IN HET MBO (peildatum 1 oktober 2013);;;;;SCHOOLJAAR 2014-2015 IN HET HBO (peildatum 1 oktober 2014);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
20MQ;Regionaal Opleidingen Centrum Da Vinci College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
23JA;Grafisch Lyceum Rotterdam voor MBO en VMBO;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
23JA;Grafisch Lyceum Rotterdam voor MBO en VMBO;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;2
23JA;Grafisch Lyceum Rotterdam voor MBO en VMBO;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;3
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
23NG;Tio;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
23NG;Tio;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
25LH;Stichting ROC Midden Nederland;economie;BOL;vakopleiding;21RI;Hogeschool Leiden;techniek;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;2
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;2
25LH;Stichting ROC Midden Nederland;techniek;BOL;vakopleiding;21RI;Hogeschool Leiden;techniek;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;3
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;18
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;9
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;2
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;4
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;vakopleiding;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;vakopleiding;21RI;Hogeschool Leiden;gezondheidszorg;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;4
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;31
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;14
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;31
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;examendeelnemer;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
25LP;Zadkine;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;8
25LP;Zadkine;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;2
25LP;Zadkine;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;3
25LP;Zadkine;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
25LP;Zadkine;zorg en welzijn;BBL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25LR;Regionaal Opleidingen Centrum van Flevoland;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25LX;ROC West-Brabant;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
25LX;ROC West-Brabant;zorg en welzijn;BBL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;vakopleiding;21RI;Hogeschool Leiden;onderwijs;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;18
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;6
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;6
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;examendeelnemer;middenkader/specialist;21RI;Hogeschool Leiden;economie;2
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;25
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;21
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;3
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;14
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;2
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BBL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;examendeelnemer;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25MB;Stg ROC Summa College;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;2
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;2
25PX;Regionaal Opleidingen Centrum Nova College;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;8
25PX;Regionaal Opleidingen Centrum Nova College;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25PX;Regionaal Opleidingen Centrum Nova College;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
25PX;Regionaal Opleidingen Centrum Nova College;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;17
25PX;Regionaal Opleidingen Centrum Nova College;economie;examendeelnemer;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;3
25PX;Regionaal Opleidingen Centrum Nova College;economie;examendeelnemer;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25PX;Regionaal Opleidingen Centrum Nova College;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25PX;Regionaal Opleidingen Centrum Nova College;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;2
25PX;Regionaal Opleidingen Centrum Nova College;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;5
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;11
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;13
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;6
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BBL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;6
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;2
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;3
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;2
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;5
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;5
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
25RA;Regio College voor Beroepsonderwijs en Educatie Zaanstreek-Waterland;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
27GZ;ROC Mondriaan;economie;BOL;vakopleiding;21RI;Hogeschool Leiden;techniek;1
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;7
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;4
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;3
27GZ;ROC Mondriaan;economie;BBL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
27GZ;ROC Mondriaan;zorg en welzijn;BOL;vakopleiding;21RI;Hogeschool Leiden;onderwijs;1
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;14
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;5
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;13
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
27GZ;ROC Mondriaan;zorg en welzijn;BBL;vakopleiding;21RI;Hogeschool Leiden;gedrag en maatschappij;1
27GZ;ROC Mondriaan;zorg en welzijn;BBL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
27GZ;ROC Mondriaan;zorg en welzijn;examendeelnemer;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
27GZ;ROC Mondriaan;zorg en welzijn;examendeelnemer;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
27RC;Capabel Onderwijs Groep B.V.;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
27RC;Capabel Onderwijs Groep B.V.;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
27RC;Capabel Onderwijs Groep B.V.;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;3
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
29ZY;Stichting De Nederlandse Fotovakschool;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;21RI;Hogeschool Leiden;onderwijs;1
30RM;Stichting ROC TOP;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
30RM;Stichting ROC TOP;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;2
30RM;Stichting ROC TOP;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;techniek;2
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;zorg en welzijn;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gezondheidszorg;1
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;economie;1
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;economie;BOL;middenkader/specialist;21RI;Hogeschool Leiden;gedrag en maatschappij;1
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;zorg en welzijn;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;9
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;1
25LP;Zadkine;techniek;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;1
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;32
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;3
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;2
25RA;Regio College voor Beroepsonderwijs en Educatie Zaanstreek-Waterland;economie;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;1
25RA;Regio College voor Beroepsonderwijs en Educatie Zaanstreek-Waterland;zorg en welzijn;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;4
29ZY;Stichting De Nederlandse Fotovakschool;techniek;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;1
30RM;Stichting ROC TOP;zorg en welzijn;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;10
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;zorg en welzijn;BOL;middenkader/specialist;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;1
00GT;Regionaal Opleidingen Centrum Albeda College;economie;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;economie;7
00GT;Regionaal Opleidingen Centrum Albeda College;techniek;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;economie;1
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;economie;1
01AA;Landstede;economie;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;economie;2
01NJ;Agrarisch Opleidingscentrum Terra;landbouw;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;economie;1
02PA;Stichting Media Amsterdam;techniek;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;techniek;4
02PG;Hout en Meubileringscollege Mbo;economie;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;economie;1
