SCHOOLJAAR 2012-2013 IN HET MBO (peildatum 1 oktober 2012);;;;;SCHOOLJAAR 2013-2014 IN HET HBO (peildatum 1 oktober 2013);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;economie;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;economie;4
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;economie;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;economie;4
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;zorg en welzijn;BOL;middenkader/specialist;21UI;NHTV internationale hogeschool Breda;economie;1
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
01AA;Landstede;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;4
01AA;Landstede;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
01AA;Landstede;economie;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;economie;2
01AA;Landstede;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;2
01NJ;Agrarisch Opleidingscentrum Terra;landbouw;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;2
01NJ;Agrarisch Opleidingscentrum Terra;landbouw;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
01NJ;Agrarisch Opleidingscentrum Terra;landbouw;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
02PA;Stichting Media Amsterdam;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
02PG;Hout en Meubileringscollege Mbo;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;2
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;2
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;2
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;4
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
05EA;Scheepvaart en Transport College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;3
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;vakopleiding;21WN;NHL Hogeschool;economie;2
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;vakopleiding;21WN;NHL Hogeschool;techniek;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;67
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;11
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;2
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;13
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;19
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BBL;vakopleiding;21WN;NHL Hogeschool;techniek;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;economie;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;7
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;3
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;63
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BBL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BBL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;vakopleiding;21WN;NHL Hogeschool;economie;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;20
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;69
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;34
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;35
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;2
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BBL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;2
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;2
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;5
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;2
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;3
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;3
14NZ;ROC Menso Alting;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
14NZ;ROC Menso Alting;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
14NZ;ROC Menso Alting;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;2
14NZ;ROC Menso Alting;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;1
23JA;Grafisch Lyceum Rotterdam voor MBO en VMBO;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;29
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;9
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;6
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BBL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;economie;5
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;12
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;2
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;10
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;40
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BBL;vakopleiding;21WN;NHL Hogeschool;techniek;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;vakopleiding;21WN;NHL Hogeschool;gedrag en maatschappij;4
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;vakopleiding;21WN;NHL Hogeschool;onderwijs;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;6
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;46
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;10
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;22
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;2
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BBL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;economie;2
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
25LG;Regionaal Opleidingen Centrum Friesland College;onbekend;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
25LH;Stichting ROC Midden Nederland;economie;BBL;vakopleiding;21WN;NHL Hogeschool;economie;1
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;2
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;4
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
25LU;Regionaal Opleidingen Centrum Alfa- college;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;3
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;2
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;7
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;BBL;vakopleiding;21WN;NHL Hogeschool;economie;1
25LU;Regionaal Opleidingen Centrum Alfa- college;techniek;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;8
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;3
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;3
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BBL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BBL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;vakopleiding;21WN;NHL Hogeschool;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;vakopleiding;21WN;NHL Hogeschool;techniek;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;4
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;7
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;15
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gezondheidszorg;3
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;3
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BBL;vakopleiding;21WN;NHL Hogeschool;gedrag en maatschappij;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;examendeelnemer;middenkader/specialist;21WN;NHL Hogeschool;economie;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;3
25PJ;Deltion College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;2
25PJ;Deltion College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;2
25PJ;Deltion College;economie;BBL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;2
25PJ;Deltion College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;3
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;2
25PT;Regionaal Opleidingen Centrum Horizon College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;3
25PT;Regionaal Opleidingen Centrum Horizon College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;vakopleiding;21WN;NHL Hogeschool;gedrag en maatschappij;1
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;8
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;gedrag en maatschappij;1
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;2
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
25PW;Regionaal Opleidingen Centrum Drenthe College;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;2
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;onderwijs;1
27YU;Regionaal Opleidingencentrum van Twente;techniek;BOL;middenkader/specialist;21WN;NHL Hogeschool;techniek;3
27ZP;SBK Advies & Training B.V.;economie;BBL;vakopleiding;21WN;NHL Hogeschool;gedrag en maatschappij;2
27ZP;SBK Advies & Training B.V.;economie;BBL;vakopleiding;21WN;NHL Hogeschool;onderwijs;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;economie;BOL;middenkader/specialist;21WN;NHL Hogeschool;economie;1
00GT;Regionaal Opleidingen Centrum Albeda College;economie;BOL;middenkader/specialist;22EX;Stenden Hogeschool;economie;1
01AA;Landstede;economie;BOL;middenkader/specialist;22EX;Stenden Hogeschool;economie;8
01AA;Landstede;economie;BOL;middenkader/specialist;22EX;Stenden Hogeschool;gedrag en maatschappij;1
01AA;Landstede;economie;BBL;middenkader/specialist;22EX;Stenden Hogeschool;economie;1
01AA;Landstede;techniek;BOL;middenkader/specialist;22EX;Stenden Hogeschool;economie;2
01AA;Landstede;techniek;BOL;middenkader/specialist;22EX;Stenden Hogeschool;techniek;1
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;22EX;Stenden Hogeschool;economie;3
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;22EX;Stenden Hogeschool;onderwijs;3
