SCHOOLJAAR 2011-2012 IN HET MBO (peildatum 1 oktober 2011);;;;;SCHOOLJAAR 2012-2013 IN HET HBO (peildatum 1 oktober 2012);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;3
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BBL;middenkader/specialist;07GR;Avans Hogeschool;economie;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;taal en cultuur;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;20
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;techniek;examendeelnemer;middenkader/specialist;07GR;Avans Hogeschool;techniek;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;3
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;07GR;Avans Hogeschool;gedrag en maatschappij;18
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;07GR;Avans Hogeschool;gezondheidszorg;21
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;07GR;Avans Hogeschool;onderwijs;2
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BBL;vakopleiding;07GR;Avans Hogeschool;gezondheidszorg;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;examendeelnemer;middenkader/specialist;07GR;Avans Hogeschool;gezondheidszorg;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;2
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;6
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;07GR;Avans Hogeschool;gedrag en maatschappij;7
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;07GR;Avans Hogeschool;gezondheidszorg;2
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;07GR;Avans Hogeschool;taal en cultuur;3
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;2
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;2
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;1
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;1
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;gedrag en maatschappij;1
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;2
27YU;Regionaal Opleidingencentrum van Twente;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BBL;middenkader/specialist;07GR;Avans Hogeschool;economie;3
28DE;ROC de Leijgraaf;economie;BOL;vakopleiding;07GR;Avans Hogeschool;economie;1
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;46
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;gedrag en maatschappij;3
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;gezondheidszorg;1
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;10
28DE;ROC de Leijgraaf;economie;BBL;vakopleiding;07GR;Avans Hogeschool;economie;1
28DE;ROC de Leijgraaf;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;gezondheidszorg;1
28DE;ROC de Leijgraaf;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;45
28DE;ROC de Leijgraaf;techniek;BBL;vakopleiding;07GR;Avans Hogeschool;techniek;1
28DE;ROC de Leijgraaf;techniek;BBL;middenkader/specialist;07GR;Avans Hogeschool;economie;1
28DE;ROC de Leijgraaf;zorg en welzijn;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;1
28DE;ROC de Leijgraaf;zorg en welzijn;BOL;middenkader/specialist;07GR;Avans Hogeschool;gedrag en maatschappij;15
28DE;ROC de Leijgraaf;zorg en welzijn;BOL;middenkader/specialist;07GR;Avans Hogeschool;gezondheidszorg;6
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;economie;11
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;gedrag en maatschappij;1
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;onderwijs;1
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;taal en cultuur;31
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;07GR;Avans Hogeschool;techniek;18
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;2
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;techniek;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;zorg en welzijn;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;20
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;13
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;2
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;2
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;21
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;examendeelnemer;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;1
28DE;ROC de Leijgraaf;zorg en welzijn;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;1
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;08OK;Pedagogische Hogeschool De Kempel;onderwijs;2
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;vakopleiding;09OT;Iselinge Hogeschool;onderwijs;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;09OT;Iselinge Hogeschool;onderwijs;2
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;09OT;Iselinge Hogeschool;onderwijs;31
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;vakopleiding;09OT;Iselinge Hogeschool;onderwijs;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;09OT;Iselinge Hogeschool;onderwijs;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BBL;middenkader/specialist;09OT;Iselinge Hogeschool;onderwijs;1
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;5
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;1
04CY;Regionaal Opleidingen Centrum Rivor;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;2
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;techniek;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;zorg en welzijn;BOL;vakopleiding;10IZ;Marnix Academie;onderwijs;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;12
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;1
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;2
20MQ;Regionaal Opleidingen Centrum Da Vinci College;economie;BOL;vakopleiding;10IZ;Marnix Academie;onderwijs;1
20MQ;Regionaal Opleidingen Centrum Da Vinci College;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;3
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;2
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;17
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BBL;vakopleiding;10IZ;Marnix Academie;onderwijs;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;examendeelnemer;vakopleiding;10IZ;Marnix Academie;onderwijs;1
25LH;Stichting ROC Midden Nederland;zorg en welzijn;examendeelnemer;middenkader/specialist;10IZ;Marnix Academie;onderwijs;2
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;11
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;vakopleiding;10IZ;Marnix Academie;onderwijs;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;examendeelnemer;vakopleiding;10IZ;Marnix Academie;onderwijs;1
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;2
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;1
25PZ;ROC van Amsterdam;economie;BBL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;2
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;2
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;BOL;middenkader/specialist;10IZ;Marnix Academie;onderwijs;1
00GT;Regionaal Opleidingen Centrum Albeda College;techniek;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;taal en cultuur;2
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;techniek;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;taal en cultuur;3
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;taal en cultuur;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;onderwijs;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;onderwijs;2
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;taal en cultuur;2
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;taal en cultuur;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;taal en cultuur;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;onderwijs;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;onderwijs;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;14NI;Codarts, Hogeschool voor de Kunsten;taal en cultuur;3
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;15BK;Driestar educatief;onderwijs;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;zorg en welzijn;BOL;middenkader/specialist;15BK;Driestar educatief;onderwijs;1
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;15BK;Driestar educatief;onderwijs;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;BOL;middenkader/specialist;15BK;Driestar educatief;onderwijs;1
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;zorg en welzijn;BOL;middenkader/specialist;15BK;Driestar educatief;gedrag en maatschappij;2
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;zorg en welzijn;BOL;middenkader/specialist;15BK;Driestar educatief;onderwijs;34
25LH;Stichting ROC Midden Nederland;zorg en welzijn;BOL;middenkader/specialist;15BK;Driestar educatief;onderwijs;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;15BK;Driestar educatief;onderwijs;2
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BBL;vakopleiding;15BK;Driestar educatief;gedrag en maatschappij;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;15BK;Driestar educatief;onderwijs;3
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;15BK;Driestar educatief;onderwijs;1
00GT;Regionaal Opleidingen Centrum Albeda College;economie;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
00GT;Regionaal Opleidingen Centrum Albeda College;economie;BBL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;8
01NJ;Agrarisch Opleidingscentrum Terra;landbouw;BOL;vakopleiding;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
01NJ;Agrarisch Opleidingscentrum Terra;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;2
01OE;Wellantcollege;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;8
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;3
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;2
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
11UL;Edudelta Onderwijsgroep;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;2
13US;Agrarisch Opleidingen Centrum De Groene Welle;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
14YD;Lentiz onderwijsgroep;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;6
21CS;CITAVERDE College;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;15
21CY;Agrarisch Opleidingen Centrum West Brabant;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;22
25EF;Clusius College;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;4
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;6
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BBL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25LH;Stichting ROC Midden Nederland;economie;BBL;vakopleiding;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;economie;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25LJ;Stichting Regionaal Opleidingencentrum Ter AA;techniek;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;vakopleiding;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;techniek;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;2
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;8
25LV;Scholengemeenschap De Rooi Pannen;economie;BBL;vakopleiding;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;2
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25MB;Stg ROC Summa College;economie;BBL;vakopleiding;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;techniek;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;43
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;1
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;3
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;21CW;HAS Hogeschool;landbouw en natuurlijke omgeving;5
00GT;Regionaal Opleidingen Centrum Albeda College;economie;BOL;middenkader/specialist;21MI;HZ University of Applied Sciences;gedrag en maatschappij;1
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;21MI;HZ University of Applied Sciences;gedrag en maatschappij;1
01OE;Wellantcollege;landbouw;BOL;middenkader/specialist;21MI;HZ University of Applied Sciences;techniek;1
05EL;Regionaal Opleidingen Centrum Westerschelde voor Vavo Bbo Mbo Vw;economie;BOL;middenkader/specialist;21MI;HZ University of Applied Sciences;economie;4
05EL;Regionaal Opleidingen Centrum Westerschelde voor Vavo Bbo Mbo Vw;economie;BOL;middenkader/specialist;21MI;HZ University of Applied Sciences;gedrag en maatschappij;2
